CD_SETOR,NUMPOINTS
"355030853000152",0
"355030853000153",0
"355030853000154",0
"355030853000155",0
"355030853000156",0
"355030853000157",0
"355030853000158",0
"355030853000159",0
"355030853000160",0
"355030853000161",0
"355030853000162",0
"355030853000163",0
"355030853000164",0
"355030853000165",0
"355030853000166",0
"355030853000167",0
"355030853000168",0
"355030853000169",0
"355030853000170",0
"355030853000171",0
"355030853000172",0
"355030853000173",1
"355030853000174",0
"355030853000175",0
"355030853000176",0
"355030853000177",0
"355030853000178",0
"355030853000179",0
"355030853000180",0
"355030853000181",0
"355030853000182",0
"355030853000183",0
"355030853000184",0
"355030853000185",0
"355030853000186",0
"355030853000187",0
"355030853000188",0
"355030853000189",0
"355030853000190",0
"355030853000191",0
"355030853000192",0
"355030853000193",0
"355030853000194",0
"355030853000195",0
"355030853000196",0
"355030853000197",0
"355030853000198",0
"355030853000199",0
"355030853000200",0
"355030853000201",0
"355030853000202",0
"355030853000203",0
"355030853000204",0
"355030854000001",0
"355030854000002",0
"355030854000005",0
"355030854000007",0
"355030854000008",0
"355030854000009",0
"355030854000010",0
"355030854000012",0
"355030854000013",0
"355030854000014",0
"355030854000015",0
"355030854000017",1
"355030854000019",0
"355030854000020",0
"355030854000021",0
"355030854000022",1
"355030854000023",2
"355030854000024",0
"355030854000025",0
"355030854000026",0
"355030854000027",0
"355030854000028",0
"355030854000029",0
"355030854000030",0
"355030854000033",0
"355030854000034",1
"355030854000035",0
"355030854000036",1
"355030854000037",0
"355030854000038",0
"355030854000039",0
"355030854000040",1
"355030854000042",0
"355030854000043",0
"355030854000044",0
"355030854000045",0
"355030854000046",0
"355030854000047",0
"355030854000048",0
"355030854000049",0
"355030854000050",0
"355030854000051",0
"355030854000052",0
"355030854000053",0
"355030854000054",0
"355030854000056",0
"355030854000057",0
"355030854000059",0
"355030854000060",0
"355030854000061",0
"355030854000062",0
"355030854000063",0
"355030854000064",0
"355030854000065",0
"355030854000066",0
"355030854000067",0
"355030854000068",0
"355030854000069",2
"355030854000070",0
"355030854000071",0
"355030854000072",0
"355030854000073",0
"355030854000074",0
"355030854000075",0
"355030854000076",0
"355030854000077",0
"355030854000078",0
"355030854000079",0
"355030854000080",0
"355030854000082",0
"355030854000083",0
"355030854000084",1
"355030854000085",0
"355030854000086",0
"355030854000087",1
"355030854000088",0
"355030854000089",0
"355030854000090",0
"355030854000091",0
"355030854000093",0
"355030854000094",0
"355030854000095",0
"355030854000096",0
"355030854000097",1
"355030854000098",0
"355030854000099",0
"355030854000100",0
"355030854000101",0
"355030854000102",0
"355030854000103",0
"355030854000105",0
"355030854000106",0
"355030854000107",0
"355030854000108",0
"355030854000109",0
"355030854000110",0
"355030854000111",0
"355030854000112",0
"355030854000113",0
"355030854000116",0
"355030854000117",0
"355030854000118",0
"355030854000119",0
"355030854000120",0
"355030854000121",0
"355030854000122",0
"355030854000123",0
"355030854000124",1
"355030854000125",0
"355030854000126",0
"355030854000128",0
"355030854000129",0
"355030854000130",0
"355030854000131",0
"355030854000132",0
"355030854000133",0
"355030854000134",0
"355030854000135",0
"355030854000136",0
"355030854000137",0
"355030854000138",0
"355030854000139",0
"355030854000140",0
"355030854000141",0
"355030854000142",0
"355030854000143",0
"355030854000144",0
"355030854000145",0
"355030854000147",0
"355030854000148",0
"355030854000149",1
"355030854000150",0
"355030854000151",0
"355030854000152",0
"355030854000153",0
"355030854000154",0
"355030854000155",0
"355030854000156",0
"355030854000157",0
"355030854000158",0
"355030854000159",0
"355030854000160",1
"355030854000161",0
"355030854000162",0
"355030854000163",0
"355030855000001",1
"355030855000003",0
"355030855000007",0
"355030855000008",2
"355030855000009",0
"355030855000010",0
"355030855000011",0
"355030855000013",0
"355030855000016",0
"355030855000018",0
"355030855000022",2
"355030855000023",1
"355030855000024",0
"355030855000025",0
"355030855000026",1
"355030855000028",0
"355030855000029",2
"355030855000030",0
"355030855000031",0
"355030855000033",0
"355030855000034",1
"355030855000035",0
"355030855000037",0
"355030855000040",0
"355030855000042",0
"355030855000043",0
"355030855000045",0
"355030855000049",0
"355030855000050",0
"355030855000053",0
"355030855000055",1
"355030855000061",0
"355030855000066",0
"355030855000068",0
"355030855000069",0
"355030855000072",0
"355030855000075",0
"355030855000082",0
"355030855000089",0
"355030855000090",0
"355030855000091",0
"355030855000101",0
"355030855000103",0
"355030855000104",0
"355030855000106",0
"355030855000108",0
"355030855000109",1
"355030855000112",0
"355030855000115",0
"355030855000117",0
"355030855000120",0
"355030855000122",0
"355030855000123",0
"355030855000127",0
"355030855000128",0
"355030855000130",0
"355030855000131",0
"355030855000132",0
"355030855000134",0
"355030855000141",0
"355030855000150",0
"355030855000153",0
"355030855000163",0
"355030855000175",0
"355030855000186",1
"355030855000187",0
"355030855000188",0
"355030855000192",0
"355030855000193",0
"355030855000205",0
"355030855000213",0
"355030855000217",0
"355030855000219",0
"355030855000220",0
"355030855000222",0
"355030855000226",0
"355030855000229",0
"355030855000237",0
"355030855000248",0
"355030855000250",0
"355030855000264",0
"355030855000268",0
"355030855000270",0
"355030855000271",0
"355030855000273",1
"355030855000288",0
"355030855000291",0
"355030855000292",0
"355030855000293",0
"355030855000295",0
"355030855000303",0
"355030855000312",0
"355030855000315",0
"355030855000320",0
"355030855000322",0
"355030855000323",0
"355030855000324",0
"355030855000329",0
"355030855000331",0
"355030855000332",0
"355030855000333",0
"355030855000334",0
"355030855000335",0
"355030855000336",0
"355030855000338",0
"355030855000344",0
"355030855000348",0
"355030855000350",0
"355030855000357",0
"355030855000359",0
"355030855000361",0
"355030855000362",0
"355030855000366",0
"355030855000367",0
"355030855000369",0
"355030855000370",0
"355030855000376",0
"355030855000378",0
"355030855000386",0
"355030855000387",0
"355030855000388",0
"355030855000390",0
"355030855000391",0
"355030855000398",0
"355030855000403",0
"355030855000405",0
"355030855000411",0
"355030855000414",0
"355030855000415",0
"355030855000418",0
"355030855000432",0
"355030855000437",0
"355030855000441",0
"355030855000444",0
"355030855000447",0
"355030855000448",0
"355030855000450",0
"355030855000451",1
"355030855000452",1
"355030855000453",1
"355030855000454",0
"355030855000455",0
"355030855000456",0
"355030855000457",1
"355030855000458",0
"355030855000459",0
"355030855000460",0
"355030855000461",0
"355030855000462",0
"355030855000463",1
"355030855000464",0
"355030855000465",0
"355030855000467",0
"355030855000468",1
"355030855000469",0
"355030855000470",0
"355030855000471",0
"355030855000472",0
"355030855000473",0
"355030855000474",0
"355030855000475",1
"355030855000476",0
"355030855000477",0
"355030855000478",0
"355030855000479",0
"355030855000480",0
"355030855000481",0
"355030855000482",0
"355030855000483",0
"355030855000484",0
"355030855000485",0
"355030855000486",0
"355030855000487",0
"355030855000488",0
"355030855000489",0
"355030855000491",0
"355030855000492",1
"355030855000493",1
"355030855000494",0
"355030855000495",0
"355030855000496",0
"355030855000497",0
"355030855000498",0
"355030855000499",0
"355030855000500",0
"355030855000501",0
"355030855000502",0
"355030855000503",0
"355030855000504",0
"355030855000505",0
"355030855000506",0
"355030855000507",0
"355030855000508",0
"355030855000509",0
"355030855000510",0
"355030855000511",0
"355030855000512",0
"355030855000513",0
"355030855000514",0
"355030855000515",1
"355030855000516",0
"355030855000517",0
"355030855000518",0
"355030855000519",0
"355030855000520",0
"355030855000521",0
"355030855000522",2
"355030855000523",0
"355030855000524",0
"355030855000525",0
"355030855000526",0
"355030855000527",1
"355030855000528",1
"355030855000529",0
"355030855000530",0
"355030855000531",0
"355030855000532",1
"355030855000533",0
"355030855000534",0
"355030855000535",0
"355030855000536",0
"355030855000537",0
"355030855000538",0
"355030855000539",0
"355030855000540",0
"355030855000542",0
"355030855000543",0
"355030855000544",0
"355030855000545",0
"355030855000546",0
"355030855000548",0
"355030855000549",0
"355030855000550",0
"355030855000551",0
"355030855000552",0
"355030855000553",0
"355030855000554",0
"355030855000555",0
"355030855000556",0
"355030855000557",0
"355030855000558",0
"355030855000562",0
"355030855000563",0
"355030855000564",0
"355030855000566",0
"355030855000568",0
"355030855000569",0
"355030855000570",1
"355030855000571",0
"355030855000572",1
"355030855000573",0
"355030855000574",0
"355030855000575",0
"355030855000576",0
"355030855000577",0
"355030855000578",0
"355030855000580",0
"355030855000581",0
"355030855000582",0
"355030855000583",0
"355030855000584",0
"355030855000586",0
"355030855000587",0
"355030855000589",0
"355030855000590",0
"355030855000591",1
"355030855000592",0
"355030855000593",0
"355030855000594",0
"355030855000595",1
"355030855000597",0
"355030855000598",0
"355030855000600",0
"355030855000602",0
"355030855000604",0
"355030855000605",0
"355030855000606",0
"355030855000608",0
"355030855000609",0
"355030855000610",0
"355030855000612",0
"355030855000616",0
"355030855000618",0
"355030855000620",0
"355030855000621",0
"355030855000622",0
"355030855000623",0
"355030855000624",0
"355030855000625",0
"355030855000626",0
"355030855000627",0
"355030855000628",0
"355030855000630",0
"355030855000631",0
"355030855000635",0
"355030855000639",0
"355030855000640",0
"355030855000642",1
"355030855000645",0
"355030855000646",0
"355030855000647",0
"355030855000650",0
"355030855000651",0
"355030855000652",0
"355030855000653",0
"355030855000654",0
"355030855000655",0
"355030855000656",0
"355030855000657",0
"355030855000658",0
"355030855000659",0
"355030855000660",0
"355030855000661",0
"355030855000662",0
"355030855000664",0
"355030855000671",1
"355030855000673",0
"355030855000674",0
"355030855000675",0
"355030855000677",0
"355030855000683",0
"355030855000688",0
"355030855000689",0
"355030855000694",0
"355030855000696",0
"355030855000698",0
"355030855000699",0
"355030855000701",0
"355030855000702",0
"355030855000705",0
"355030855000707",0
"355030855000708",0
"355030855000711",0
"355030855000713",0
"355030855000714",1
"355030855000715",0
"355030855000716",0
"355030855000717",0
"355030855000718",0
"355030855000719",1
"355030855000720",0
"355030855000721",0
"355030855000723",0
"355030855000725",0
"355030855000727",2
"355030855000728",0
"355030855000729",0
"355030855000731",0
"355030855000732",1
"355030855000735",0
"355030855000736",0
"355030855000737",0
"355030855000739",0
"355030855000746",0
"355030855000748",0
"355030855000750",0
"355030855000751",0
"355030855000752",0
"355030855000754",0
"355030855000755",0
"355030855000757",0
"355030855000760",0
"355030855000765",0
"355030855000767",0
"355030855000769",0
"355030855000773",0
"355030855000775",0
"355030855000776",0
"355030855000777",0
"355030855000778",0
"355030855000780",0
"355030855000781",0
"355030855000782",0
"355030855000783",0
"355030855000787",0
"355030855000788",0
"355030855000789",0
"355030855000790",0
"355030855000791",0
"355030855000792",0
"355030855000793",0
"355030855000794",0
"355030855000795",0
"355030855000796",0
"355030855000797",0
"355030855000798",0
"355030855000799",0
"355030855000800",0
"355030855000801",0
"355030855000802",0
"355030855000803",1
"355030855000804",0
